id,math,english,ukrainian,privileged,rating,admitted
845,158,159,178,0,164.3,0
846,164,133,165,0,155.0,0
847,160,143,111,0,140.2,0
848,200,138,144,0,164.6,0
849,142,142,143,0,142.3,0
850,144,144,164,0,150.0,0
851,142,144,102,0,130.6,0
852,186,108,189,0,163.5,0
853,142,132,165,0,145.9,0
854,178,159,157,1,166.0,0
855,183,179,178,0,180.3,1
856,143,144,200,0,160.4,0
857,200,187,109,0,168.79999999999998,0
858,164,150,173,0,162.5,0
859,143,178,157,0,157.7,0
860,167,158,152,0,159.79999999999998,0
861,110,112,101,1,107.89999999999999,0
862,124,164,138,0,140.2,0
863,185,132,141,0,155.89999999999998,0
864,190,168,127,0,164.5,0
865,142,163,153,0,151.6,0
866,147,148,121,0,139.5,0
867,160,138,158,0,152.8,0
868,161,137,154,0,151.7,0
869,168,165,157,0,163.8,0
870,195,179,144,0,174.89999999999998,1
871,151,142,200,0,163.0,0
872,139,164,182,0,159.4,0
873,127,113,130,1,123.7,0
874,140,143,159,0,146.6,0
875,154,154,142,0,150.4,0
876,190,136,134,0,157.0,0
877,144,136,128,0,136.8,0
878,159,141,163,0,154.8,0
879,154,160,141,0,151.89999999999998,0
880,178,151,174,0,168.7,1
881,200,110,174,0,165.2,0
882,144,112,182,0,145.8,0
883,145,142,137,0,141.7,0
884,175,164,164,0,168.39999999999998,1
885,168,100,167,0,147.3,0
886,191,145,145,0,163.4,0
887,166,144,139,1,151.29999999999998,0
888,147,182,187,0,169.5,1
889,166,147,159,0,158.2,0
890,177,162,167,0,169.5,1
891,200,200,100,0,170.0,0
892,165,112,130,0,138.6,0
893,176,170,143,0,164.3,0
894,178,159,152,0,164.5,0
895,182,165,133,0,162.2,0
896,167,200,154,0,173.0,1
897,151,113,121,1,130.60000000000002,0
898,157,189,132,0,159.1,0
899,179,149,168,0,166.70000000000002,1
900,138,160,167,0,153.3,0
901,162,154,147,0,155.1,0
902,147,146,134,0,142.79999999999998,0
903,155,143,134,0,145.1,0
904,180,161,147,0,164.4,0
905,158,124,167,0,150.5,0
906,155,170,173,1,164.9,0
907,127,146,145,1,138.1,0
908,169,132,131,0,146.5,0
909,167,145,160,0,158.3,0
910,198,180,138,1,174.6,1
911,148,144,144,0,145.6,0
912,159,162,181,0,166.5,1
913,159,140,171,0,156.89999999999998,0
914,186,170,158,0,172.8,1
915,153,168,129,0,150.29999999999998,0
916,160,191,159,0,169.0,1
917,167,151,176,0,164.89999999999998,0
918,158,168,147,0,157.7,0
919,146,156,182,0,159.8,0
920,158,180,180,1,171.2,1
921,176,140,188,0,168.8,1
922,100,200,200,0,160.0,0
923,157,151,166,0,157.89999999999998,0
924,140,153,183,0,156.8,0
925,178,156,163,0,166.9,1
926,124,160,144,0,140.79999999999998,0
927,143,152,146,1,146.60000000000002,0
928,162,159,159,1,160.2,0
929,186,186,129,0,168.89999999999998,1
930,153,174,152,0,159.0,0
931,143,172,176,0,161.60000000000002,0
932,192,145,111,0,153.60000000000002,0
933,126,137,185,0,147.0,0
934,111,174,177,1,149.7,0
935,163,172,145,0,160.3,0
936,144,184,165,0,162.3,0
937,134,142,155,0,142.7,0
938,169,150,179,1,166.3,1
939,159,122,174,0,152.4,0
940,143,147,126,0,139.10000000000002,0
941,112,198,200,0,164.2,0
942,172,145,150,0,157.3,0
943,168,167,156,1,164.10000000000002,0
944,153,151,140,0,148.5,0
945,191,161,189,0,181.4,1
946,133,132,175,0,145.3,0
947,124,156,140,0,138.4,0
948,141,100,128,0,124.80000000000001,0
949,154,151,147,1,151.0,0
950,159,122,163,0,149.1,0
951,150,179,159,0,161.39999999999998,0
952,162,170,180,0,169.8,1
953,129,164,170,0,151.8,0
954,183,185,174,0,180.89999999999998,1
955,153,136,161,1,150.3,0
956,177,189,127,1,165.6,0
957,161,173,151,0,161.60000000000002,0
958,164,150,176,0,163.4,0
959,166,177,153,0,165.4,1
960,163,132,165,0,154.3,0
961,167,138,148,0,152.6,0
962,181,142,134,0,155.2,0
963,158,144,152,0,152.0,0
964,169,133,161,0,155.8,0
965,153,179,141,0,157.2,0
966,183,149,150,0,162.9,0
967,141,162,136,0,145.8,0
968,200,200,100,0,170.0,0
969,154,118,149,0,141.7,0
970,126,160,184,0,153.6,0
971,157,116,185,1,153.1,0
972,141,153,153,0,148.20000000000002,0
973,171,127,134,0,146.7,0
974,141,194,113,0,148.5,0
975,146,173,125,0,147.8,0
976,117,157,127,1,132.0,0
977,145,180,182,0,166.6,1
978,106,138,157,1,130.9,0
979,123,165,162,0,147.3,0
980,170,158,110,1,148.4,0
981,170,160,131,0,155.3,0
982,163,180,172,0,170.8,1
983,135,169,160,0,152.7,0
984,154,160,152,0,155.2,0
985,154,121,166,1,147.7,0
986,131,135,187,0,149.0,0
987,185,152,150,0,164.6,0
988,172,156,156,0,162.39999999999998,0
989,150,132,158,0,147.0,0
990,155,200,200,0,182.0,1
991,159,185,113,0,153.0,0
992,114,167,168,0,146.1,0
993,150,156,152,0,152.4,0
994,141,150,166,0,151.2,0
995,134,135,141,0,136.39999999999998,0
996,149,156,154,0,152.6,0
997,190,160,169,0,174.7,1
998,167,130,200,1,165.8,0
999,143,161,171,0,156.8,0
1000,166,151,138,1,153.1,0
1001,200,100,200,0,170.0,0
1002,173,137,145,0,153.8,0
1003,156,146,119,0,141.9,0
1004,200,200,200,0,200.0,1
1005,168,166,169,0,167.7,1
1006,162,128,129,1,141.89999999999998,0
1007,172,164,175,1,170.5,1
1008,167,124,164,1,153.2,0
1009,175,176,140,1,164.8,0
1010,144,145,152,1,146.7,0
1011,181,153,186,0,174.10000000000002,1
1012,158,181,169,1,168.2,1
1013,196,129,155,0,163.6,0
1014,141,127,150,0,139.5,0
1015,189,143,156,0,165.3,1
1016,158,175,144,0,158.9,0
1017,141,124,112,0,127.19999999999999,0
1018,145,100,195,0,146.5,0
1019,148,145,158,0,150.1,0
1020,163,166,162,0,163.6,0
1021,165,179,153,0,165.6,1
1022,143,145,140,0,142.7,0
1023,154,146,151,1,150.7,0
1024,197,178,123,0,169.10000000000002,1
1025,189,117,200,0,170.70000000000002,0
1026,163,147,130,0,148.3,0
1027,155,158,134,0,149.6,0
1028,157,163,146,0,155.5,0
1029,167,144,180,0,164.0,0
1030,134,155,155,0,146.6,0
1031,200,200,200,0,200.0,1
1032,121,141,180,0,144.7,0
1033,162,164,169,0,164.7,0
1034,167,135,165,0,156.8,0
1035,145,156,169,0,155.5,0
1036,186,163,200,0,183.3,1
1037,197,180,105,1,164.3,0
1038,125,158,141,1,139.7,0
1039,159,135,187,0,160.2,0
1040,175,150,162,0,163.6,0
1041,188,167,164,0,174.5,1
1042,145,158,121,0,141.7,0
1043,176,143,151,0,158.60000000000002,0
1044,154,159,138,0,150.7,0
1045,151,169,171,0,162.39999999999998,0
1046,172,114,176,0,155.8,0
1047,168,178,113,0,154.5,0
1048,123,148,154,0,139.79999999999998,0
1049,184,163,177,0,175.6,1
1050,182,178,151,0,171.5,1
1051,142,127,169,0,145.6,0
1052,162,140,162,0,155.4,0
1053,164,149,161,0,158.60000000000002,0
1054,160,139,149,0,150.39999999999998,0
1055,143,189,130,1,152.9,0
1056,141,137,132,0,137.1,0
1057,154,143,169,0,155.2,0
1058,178,159,155,0,165.4,1
1059,165,130,152,0,150.6,0
1060,147,147,146,0,146.7,0
1061,170,161,148,0,160.7,0
1062,100,148,175,0,136.9,0
1063,177,153,148,0,161.1,0
1064,120,144,128,0,129.6,0
1065,147,124,169,1,146.7,0
1066,132,161,150,0,146.1,0
1067,129,190,155,0,155.1,0
1068,178,155,187,1,173.8,1
1069,145,159,154,0,151.89999999999998,0
1070,161,168,160,0,162.8,0
1071,154,129,131,0,139.6,0
1072,164,189,150,0,167.3,1
1073,156,159,167,0,160.2,0
1074,129,187,123,0,144.6,0
1075,174,140,159,0,159.3,0
1076,145,191,157,1,162.4,0
1077,123,170,155,0,146.7,0
1078,146,166,175,1,160.7,0
1079,185,159,161,0,170.0,1
1080,172,150,184,0,169.0,1
1081,148,179,135,1,153.4,0
1082,148,157,157,0,153.4,0
1083,148,115,156,0,140.5,0
1084,196,132,133,0,157.9,0
1085,162,151,174,0,162.29999999999998,0
1086,163,161,200,0,173.5,1
1087,175,153,154,0,162.1,0
1088,159,179,165,0,166.8,1
1089,149,115,156,0,140.89999999999998,0
1090,151,157,140,0,149.5,0
1091,153,118,118,0,132.0,0
1092,154,170,140,0,154.6,0
1093,169,153,127,0,151.6,0
1094,156,163,189,0,168.0,1
1095,169,137,152,0,154.3,0
1096,153,180,148,0,159.6,0
1097,156,175,172,0,166.5,1
1098,115,166,132,0,135.4,0
1099,173,152,139,0,156.5,0
1100,161,166,156,0,161.0,0
1101,174,140,175,0,164.10000000000002,0
1102,100,172,165,0,141.1,0
1103,196,187,159,0,182.2,1
1104,152,176,156,0,160.39999999999998,0
1105,177,140,163,0,161.7,0
1106,134,162,159,0,149.9,0
1107,167,129,134,0,145.7,0
1108,133,166,155,1,149.5,0
1109,142,164,133,0,145.9,0
1110,193,117,156,0,159.10000000000002,0
1111,151,131,145,0,143.2,0
1112,159,149,200,0,168.3,1
1113,172,148,154,0,159.39999999999998,0
1114,164,130,126,0,142.4,0
1115,158,162,152,1,157.4,0
1116,162,160,165,0,162.3,0
1117,200,151,188,0,181.7,1
1118,153,139,143,0,145.8,0
1119,159,175,123,0,153.0,0
1120,176,188,171,0,178.10000000000002,1
1121,177,145,127,0,152.4,0
1122,178,142,146,0,157.60000000000002,0
1123,167,164,149,0,160.7,0
1124,200,200,100,1,170.0,0
1125,187,152,168,0,170.8,1
1126,132,169,141,0,145.8,0
1127,200,200,200,0,200.0,1
1128,139,181,154,0,156.1,0
1129,153,156,157,0,155.1,0
1130,161,146,156,1,155.0,0
1131,161,153,163,0,159.20000000000002,0
1132,163,154,171,1,162.7,0
1133,187,120,162,0,159.4,0
1134,164,184,164,0,170.0,1
1135,150,155,123,1,143.4,0
1136,174,163,156,0,165.3,1
1137,178,174,164,0,172.6,1
1138,130,134,169,0,142.89999999999998,0
1139,166,164,141,0,157.89999999999998,0
1140,169,149,141,0,154.60000000000002,0
1141,149,171,143,1,153.8,0
1142,182,112,165,0,155.9,0
1143,151,153,175,0,158.8,0
1144,157,142,146,0,149.2,0
1145,151,163,173,0,161.20000000000002,0
1146,155,164,157,0,158.29999999999998,0
1147,133,140,152,0,140.8,0
1148,126,140,150,0,137.4,0
1149,186,152,169,0,170.7,1
1150,138,137,161,0,144.60000000000002,0
1151,135,171,200,1,165.3,0
1152,111,147,137,0,129.6,0
1153,142,100,165,1,136.3,0
1154,128,147,144,0,138.5,0
1155,187,134,137,0,156.1,0
1156,175,122,154,0,152.79999999999998,0
1157,141,130,157,1,142.5,0
1158,200,157,200,0,187.1,1
1159,174,181,151,0,169.2,1
1160,148,161,132,0,147.1,0
1161,105,142,160,0,132.6,0
1162,200,164,113,0,163.1,0
1163,127,145,153,0,140.20000000000002,0
1164,122,141,155,0,137.6,0
1165,175,131,170,0,160.3,0
1166,200,119,174,0,167.89999999999998,0
1167,182,147,144,1,160.1,0
1168,166,158,151,0,159.10000000000002,0
1169,166,153,139,0,154.0,0
1170,172,146,132,0,152.2,0
1171,170,136,161,0,157.1,0
1172,160,167,129,0,152.79999999999998,0
1173,157,128,146,1,145.0,0
1174,153,170,135,0,152.7,0
1175,139,134,165,0,145.3,0
1176,149,139,191,1,158.6,0
1177,121,125,128,1,124.30000000000001,0
1178,153,144,117,0,139.5,0
1179,135,174,152,0,151.79999999999998,0
1180,132,165,155,0,148.8,0
1181,158,174,159,0,163.1,0
1182,182,165,146,0,166.1,1
1183,173,132,150,0,153.8,0
1184,112,109,105,0,109.0,0
1185,135,139,175,0,148.2,0
1186,173,181,115,1,158.0,0
1187,135,131,147,0,137.4,0
1188,104,113,100,0,105.5,0
1189,166,172,136,0,158.8,0
1190,135,191,189,0,168.0,0
1191,157,146,142,0,149.2,0
1192,128,169,154,0,148.1,0
1193,186,110,193,0,165.3,0
1194,161,142,143,0,149.9,0
1195,123,124,118,0,121.80000000000001,0
1196,163,117,146,1,144.10000000000002,0
1197,154,169,175,0,164.8,0
1198,166,117,148,1,145.9,0
1199,159,147,138,0,149.1,0
1200,182,163,173,0,173.6,1
1201,157,158,148,1,154.6,0
1202,146,163,144,0,150.5,0
1203,157,159,157,0,157.6,0
1204,165,180,170,0,171.0,1
1205,155,135,200,1,162.5,0
1206,155,141,171,0,155.6,0
1207,140,139,178,0,151.1,0
1208,141,171,144,0,150.9,0
1209,126,173,134,0,142.5,0
1210,189,164,156,1,171.60000000000002,1
1211,130,178,157,0,152.5,0
1212,141,131,133,0,135.6,0
1213,140,188,151,0,157.7,0
1214,172,185,162,1,172.9,1
1215,149,169,162,0,158.9,0
1216,179,190,165,0,178.10000000000002,1
1217,141,121,160,0,140.7,0
1218,160,144,144,1,150.39999999999998,0
1219,138,140,144,0,140.4,0
1220,197,169,131,0,168.8,1
1221,131,133,190,0,149.3,0
1222,161,170,155,0,161.9,0
1223,167,182,150,0,166.4,1
1224,163,168,136,0,156.39999999999998,0
1225,151,160,200,0,168.4,1
1226,152,135,133,1,141.20000000000002,0
1227,155,138,146,0,147.2,0
1228,152,179,163,1,163.4,0
1229,174,170,167,0,170.70000000000002,1
1230,199,154,174,1,178.0,1
1231,143,146,191,0,158.3,0
1232,127,114,165,0,134.5,0
1233,153,133,133,0,141.0,0
1234,200,193,149,0,182.6,1
1235,138,129,161,0,142.2,0
1236,187,158,196,0,181.0,1
1237,188,175,127,0,165.8,1
1238,143,129,179,0,149.6,0
1239,166,158,158,0,161.20000000000002,0
1240,187,173,171,0,178.0,1
1241,147,155,152,1,150.9,0
1242,150,200,138,0,161.4,0
1243,143,121,170,0,144.5,0
1244,134,176,168,0,156.8,0
1245,142,151,174,0,154.29999999999998,0
1246,130,170,154,0,149.2,0
1247,155,163,143,1,153.8,0
1248,139,140,123,0,134.5,0
1249,159,159,171,1,162.6,0
1250,123,117,163,0,133.20000000000002,0
1251,161,167,135,0,155.0,0
1252,171,160,144,0,159.6,0
1253,115,167,145,0,139.6,0
1254,162,176,125,0,155.1,0
1255,179,162,138,0,161.60000000000002,0
1256,130,157,132,0,138.7,0
1257,188,137,146,1,160.10000000000002,0
1258,163,140,140,0,149.2,0
1259,140,178,122,0,146.0,0
1260,153,183,195,0,174.6,1
1261,166,150,180,0,165.4,1
1262,156,155,139,0,150.6,0
1263,165,136,160,0,154.8,0
1264,136,178,163,1,156.70000000000002,0
1265,158,168,178,0,167.0,1
1266,126,193,138,0,149.70000000000002,0
1267,152,137,176,0,154.7,0
1268,136,147,144,0,141.7,0
1269,140,159,128,0,142.1,0
1270,179,167,169,1,172.4,1
1271,176,150,180,0,169.4,1
1272,167,137,200,0,167.9,1
1273,200,100,200,0,170.0,0
1274,148,169,168,0,160.3,0
1275,179,136,146,1,156.2,0
1276,157,182,170,0,168.4,1
1277,200,178,125,0,170.9,1
1278,162,157,129,0,150.6,0
1279,158,156,139,0,151.7,0
1280,148,166,156,0,155.8,0
1281,157,137,142,0,146.5,0
1282,151,155,168,1,157.3,0
1283,169,111,175,1,153.4,0
1284,174,172,166,0,171.0,1
1285,139,123,187,0,148.6,0
1286,128,185,163,0,155.6,0
1287,118,148,130,0,130.6,0
1288,165,150,182,0,165.6,1
1289,100,200,200,0,160.0,0
1290,111,149,173,0,141.0,0
1291,162,183,186,0,175.5,1
1292,200,105,164,0,160.7,0
1293,154,180,125,0,153.1,0
1294,171,161,136,0,157.5,0
1295,156,130,181,0,155.7,0
1296,153,133,151,0,146.39999999999998,0
1297,173,188,156,0,172.39999999999998,1
1298,149,136,170,0,151.4,0
1299,160,131,168,0,153.7,0
1300,161,177,160,0,165.5,1
1301,141,161,150,0,149.7,0
1302,174,136,148,0,154.8,0
1303,151,159,172,0,159.7,0
1304,139,134,166,0,145.6,0
1305,165,177,149,0,163.79999999999998,0
1306,137,176,176,0,160.39999999999998,0
1307,155,165,152,0,157.1,0
1308,154,162,137,0,151.3,0
1309,176,190,139,0,169.1,1
1310,164,154,135,0,152.3,0
1311,154,131,149,0,145.6,0
1312,198,105,196,0,169.5,0
1313,182,196,138,0,173.0,1
1314,166,134,158,0,154.0,0
1315,155,147,141,0,148.39999999999998,0
1316,128,163,149,0,144.79999999999998,0
1317,133,153,124,0,136.29999999999998,0
1318,148,135,150,0,144.7,0
1319,142,177,151,0,155.2,0
1320,200,200,100,0,170.0,0
1321,191,194,113,0,168.5,0
1322,165,136,131,0,146.1,0
1323,153,124,176,0,151.2,0
1324,164,160,159,0,161.3,0
1325,156,177,158,0,162.9,0
1326,115,164,154,0,141.39999999999998,0
1327,136,154,144,0,143.79999999999998,0
1328,152,143,159,0,151.4,0
1329,130,133,164,1,141.1,0
1330,166,171,120,0,153.7,0
1331,185,173,144,0,169.1,1
1332,179,124,149,0,153.5,0
1333,150,186,160,0,163.8,0
1334,184,166,178,0,176.8,1
1335,157,182,139,0,159.1,0
1336,148,128,145,0,141.1,0
1337,142,127,144,0,138.1,0
1338,148,152,138,0,146.20000000000002,0
1339,147,165,148,0,152.70000000000002,0
1340,158,190,170,0,171.2,1
1341,158,169,133,0,153.8,0
1342,155,150,163,0,155.9,0
1343,163,134,120,0,141.4,0
1344,178,179,143,0,167.8,1
1345,173,135,148,0,154.1,0
1346,125,187,188,0,162.5,0
1347,103,149,149,0,130.6,0
1348,173,186,110,0,158.0,0
1349,127,168,115,1,135.7,0
1350,150,152,155,0,152.1,0
1351,131,144,167,0,145.7,0
1352,118,148,162,1,140.2,0
1353,165,163,158,1,162.3,0
1354,170,156,178,0,168.2,1
1355,143,143,144,0,143.29999999999998,0
1356,103,151,172,0,138.1,0
1357,190,103,186,0,162.7,0
1358,162,112,136,0,139.2,0
1359,125,164,118,1,134.6,0
1360,158,135,149,0,148.4,0
1361,154,131,154,0,147.1,0
1362,166,121,157,0,149.8,0
1363,101,110,114,0,107.6,0
1364,135,127,136,1,132.89999999999998,0
1365,107,198,184,0,157.4,0
1366,151,194,125,0,156.1,0
1367,154,144,182,1,159.4,0
1368,136,158,148,0,146.20000000000002,0
1369,200,100,200,0,170.0,0
1370,137,157,186,0,157.7,0
1371,151,153,130,0,145.3,0
1372,189,131,132,0,154.5,0
1373,127,184,133,0,145.9,0
1374,122,191,153,0,152.0,0
1375,184,121,163,0,158.8,0
1376,150,134,169,0,150.89999999999998,0
1377,141,149,200,0,161.1,0
1378,175,135,110,0,143.5,0
1379,142,165,167,0,156.4,0
1380,191,140,143,0,161.3,0
1381,168,198,143,0,169.5,1
1382,145,178,142,0,154.0,0
1383,198,159,136,0,167.7,1
1384,142,175,188,0,165.70000000000002,1
1385,169,177,171,0,172.0,1
1386,160,143,155,0,153.4,0
1387,181,138,182,0,168.4,1
1388,186,156,124,0,158.4,0
1389,155,172,128,0,152.0,0
1390,139,157,111,0,136.0,0
1391,164,123,141,0,144.8,0
1392,141,138,158,0,145.20000000000002,0
1393,195,153,157,0,171.0,1
1394,157,153,157,0,155.8,0
1395,147,194,126,0,154.8,0
1396,158,127,171,0,152.60000000000002,0
1397,128,165,159,0,148.4,0
1398,135,184,169,0,159.89999999999998,0
1399,179,200,117,0,166.70000000000002,0
1400,141,146,161,1,148.5,0
1401,134,164,131,0,142.1,0
1402,165,166,147,0,159.9,0
1403,178,158,165,0,168.1,1
1404,169,153,156,0,160.3,0
1405,174,163,137,0,159.6,0
1406,139,104,155,0,133.3,0
1407,200,100,200,1,170.0,0
1408,185,157,178,0,174.5,1
1409,148,150,150,1,149.2,0
1410,149,195,177,0,171.2,1
1411,181,141,144,0,157.9,0
1412,192,104,193,0,165.9,0
1413,164,194,139,0,165.5,1
1414,198,138,172,0,172.2,1
1415,142,143,140,0,141.7,0
1416,173,152,167,1,164.9,0
1417,156,171,147,0,157.8,0
1418,160,159,115,0,146.2,0
1419,185,129,143,0,155.6,0
1420,165,144,131,0,148.5,0
1421,165,142,155,0,155.1,0
1422,176,153,131,0,155.60000000000002,0
1423,102,196,193,0,157.5,0
1424,138,163,153,0,150.0,0
1425,134,119,151,0,134.6,0
1426,115,176,168,0,149.2,0
1427,196,160,174,0,178.6,1
1428,132,182,154,0,153.6,0
1429,150,163,139,1,150.6,0
1430,149,177,119,0,148.4,0
1431,161,164,141,0,155.89999999999998,0
1432,171,181,142,0,165.3,1
1433,172,165,157,0,165.4,1
1434,143,153,148,0,147.5,0
1435,200,200,200,1,200.0,1
1436,160,172,142,0,158.2,0
1437,150,166,153,0,155.7,0
1438,187,129,178,0,166.9,1
1439,164,129,161,0,152.60000000000002,0
1440,169,160,153,0,161.5,0
1441,168,157,142,0,156.9,0
1442,178,142,142,1,156.4,0
1443,158,157,137,0,151.4,0
1444,129,186,144,0,150.6,0
1445,162,168,170,1,166.2,1
1446,141,132,150,1,141.0,0
1447,144,152,128,1,141.6,0
1448,166,138,190,0,164.8,0
1449,179,147,161,0,164.0,0
1450,155,146,126,0,143.6,0
1451,161,145,146,0,151.7,0
1452,189,129,157,0,161.4,0
1453,159,152,189,0,165.9,1
1454,200,143,132,1,162.5,0
1455,166,100,174,1,148.6,0
1456,119,196,182,0,161.0,0
1457,170,176,142,0,163.4,0
1458,162,147,149,0,153.6,0
1459,180,155,134,0,158.7,0
1460,168,131,150,0,151.5,0
1461,152,188,154,0,163.4,0
1462,200,200,100,0,170.0,0
1463,150,158,176,0,160.2,0
1464,137,175,140,0,149.3,0
1465,143,158,115,0,139.1,0
1466,166,128,154,0,151.0,0
1467,188,146,160,0,167.0,1
1468,162,157,159,1,159.6,0
1469,131,145,148,0,140.3,0
1470,163,150,157,0,157.3,0
1471,178,153,185,0,172.6,1
1472,142,153,162,0,151.3,0
1473,152,156,147,0,151.7,0
1474,155,133,144,0,145.1,0
1475,124,192,170,0,158.2,0
1476,167,129,187,0,161.6,0
1477,152,174,151,0,158.3,0
1478,163,112,154,0,145.0,0
1479,137,178,145,0,151.7,0
1480,146,182,176,0,165.8,1
1481,169,148,194,0,170.2,1
1482,147,102,164,0,138.6,0
1483,189,147,156,0,166.5,1
1484,147,153,155,0,151.2,0
1485,159,134,107,1,135.9,0
1486,173,144,169,0,163.1,0
1487,126,185,157,0,153.0,0
1488,119,168,163,0,146.9,0
1489,124,136,140,0,132.4,0
1490,180,123,147,0,153.0,0
1491,143,148,146,0,145.39999999999998,0
1492,200,150,175,0,177.5,1
1493,143,164,147,0,150.5,0
1494,158,144,196,1,165.2,0
1495,185,165,163,0,172.4,1
1496,195,193,129,1,174.6,1
1497,196,171,152,0,175.29999999999998,1
1498,179,154,141,0,160.10000000000002,0
1499,175,151,111,1,148.6,0
1500,166,147,186,0,166.3,1
1501,170,178,169,1,172.1,1
1502,143,142,165,0,149.3,0
1503,138,155,158,0,149.1,0
1504,154,156,127,0,146.5,0
1505,151,144,145,0,147.1,0
1506,145,127,171,0,147.39999999999998,0
1507,168,161,133,1,155.4,0
1508,174,153,104,0,146.7,0
1509,156,165,150,0,156.9,0
1510,184,144,152,0,162.4,0
1511,132,179,157,0,153.6,0
1512,151,137,169,0,152.2,0
1513,140,189,167,0,162.79999999999998,0
1514,117,120,160,1,130.8,0
1515,153,163,178,0,163.5,0
1516,100,200,200,0,160.0,0
1517,185,139,165,0,165.2,1
1518,167,163,167,0,165.79999999999998,1
1519,134,180,130,0,146.6,0
1520,192,110,124,0,147.0,0
1521,179,165,140,0,163.10000000000002,0
1522,200,100,200,0,170.0,0
1523,150,135,170,1,151.5,0
1524,135,187,142,0,152.7,0
1525,147,143,137,0,142.8,0
1526,176,131,142,0,152.3,0
1527,192,151,177,0,175.20000000000002,1
1528,185,196,155,0,179.3,1
1529,145,118,151,1,138.7,0
1530,132,133,152,0,138.3,0
1531,157,184,180,0,172.0,1
1532,119,192,140,0,147.2,0
1533,161,152,181,0,164.3,0
1534,152,130,159,0,147.5,0
1535,145,196,151,0,162.1,0
1536,123,186,200,0,165.0,0
1537,165,168,133,0,156.3,0
1538,144,138,147,0,143.1,0
1539,131,154,130,0,137.6,0
1540,100,151,174,0,137.5,0
1541,154,161,188,0,166.3,1
1542,190,184,188,0,187.6,1
1543,188,172,179,0,180.5,1
1544,145,133,151,0,143.2,0
1545,142,182,147,0,155.5,0
1546,200,200,200,0,200.0,1
1547,135,168,195,0,162.9,0
1548,161,184,164,1,168.79999999999998,1
1549,200,200,200,0,200.0,1
1550,179,154,181,1,172.10000000000002,1
1551,152,144,135,0,144.5,0
1552,150,123,163,1,145.8,0
1553,137,161,151,0,148.39999999999998,0
1554,138,200,167,0,165.3,0
1555,150,118,153,0,141.3,0
1556,162,154,125,0,148.5,0
1557,173,167,156,0,166.10000000000002,1
1558,138,157,175,0,154.8,0
1559,184,152,154,0,165.4,1
1560,149,129,170,0,149.3,0
1561,154,159,134,0,149.5,0
1562,140,139,154,0,143.89999999999998,0
1563,106,111,142,0,118.30000000000001,0
1564,100,200,200,1,160.0,0
1565,169,174,155,0,166.3,1
1566,149,156,168,0,156.8,0
1567,156,159,176,0,162.89999999999998,0
1568,165,176,168,0,169.2,1
1569,123,159,160,0,144.9,0
1570,144,173,135,0,150.0,0
1571,170,149,154,0,158.89999999999998,0
1572,129,181,144,0,149.1,0
1573,160,161,148,0,156.7,0
1574,127,158,147,0,142.3,0
1575,164,129,135,0,144.8,0
1576,154,160,115,0,144.1,0
1577,122,138,141,0,132.5,0
1578,178,142,158,1,161.20000000000002,0
1579,140,138,128,0,135.8,0
1580,138,133,155,0,141.6,0
1581,159,197,193,0,180.6,1
1582,177,181,175,0,177.6,1
1583,134,193,187,0,167.6,0
1584,156,130,162,0,150.0,0
1585,163,156,178,0,165.4,1
1586,168,129,140,0,147.9,0
1587,158,141,142,0,148.1,0
1588,147,136,100,0,129.6,0
1589,138,179,178,0,162.3,0
1590,156,147,185,0,162.0,0
1591,133,176,143,0,148.9,0
1592,100,167,149,0,134.79999999999998,0
1593,163,200,139,0,166.9,1
1594,173,125,162,0,155.3,0
1595,107,180,177,0,149.9,0
1596,134,177,120,0,142.7,0
1597,167,135,163,0,156.2,0
1598,196,175,149,0,175.6,1
1599,155,161,157,0,157.4,0
1600,140,150,164,0,150.2,0
1601,151,138,151,0,147.10000000000002,0
1602,182,140,152,0,160.4,0
1603,142,195,150,1,160.3,0
1604,139,155,174,0,154.29999999999998,0
1605,145,170,163,0,157.9,0
1606,135,139,159,0,143.39999999999998,0
1607,157,139,129,0,143.2,0
1608,187,176,147,0,171.7,1
1609,161,128,172,0,154.4,0
1610,149,146,155,0,149.9,0
1611,149,155,168,0,156.5,0
1612,123,157,190,0,153.3,0
1613,172,151,175,0,166.6,1
1614,153,162,156,0,156.60000000000002,0
1615,151,168,144,0,154.0,0
1616,200,169,103,0,161.6,0
1617,160,135,151,0,149.8,0
1618,139,149,148,0,144.7,0
1619,146,178,162,1,160.4,0
1620,177,172,151,0,167.7,1
1621,157,127,148,0,145.3,0
1622,126,162,119,0,134.7,0
1623,173,115,136,0,144.5,0
1624,141,155,164,0,152.1,0
1625,192,192,189,0,191.1,1
1626,176,136,153,0,157.1,0
1627,146,138,161,0,148.10000000000002,0
1628,180,170,174,0,175.2,1
1629,156,124,138,0,141.0,0
1630,172,142,162,0,160.0,0
1631,164,166,140,0,157.4,0
1632,138,142,172,0,149.4,0
1633,142,150,158,1,149.20000000000002,0
1634,175,169,160,0,168.7,1
1635,148,163,139,0,149.79999999999998,0
1636,146,160,169,0,157.1,0
1637,135,148,196,0,157.2,0
1638,163,162,134,0,154.0,0
1639,196,152,148,0,168.4,1
1640,133,164,159,0,150.1,0
1641,155,145,170,0,156.5,0
1642,183,151,143,0,161.4,0
1643,153,135,100,0,131.7,0
1644,164,154,182,0,166.4,1
1645,133,138,170,0,145.6,0
