id,math,english,ukrainian,privileged,rating,admitted
841,155,147,169,0,156.79999999999998,0
842,158,140,158,0,152.6,0
843,137,174,151,0,152.3,0
844,171,172,194,0,178.2,1
845,147,168,138,0,150.6,0
846,146,155,144,1,148.1,0
847,144,167,169,0,158.4,0
848,159,114,143,0,140.7,0
849,141,146,144,0,143.4,0
850,157,155,173,0,161.20000000000002,0
851,200,143,173,0,174.8,1
852,107,106,104,0,105.8,0
853,146,200,167,0,168.5,1
854,196,184,112,0,167.2,0
855,156,163,156,0,158.10000000000002,0
856,132,159,150,0,145.5,0
857,147,131,158,0,145.5,0
858,158,125,144,0,143.9,0
859,120,122,178,0,138.0,0
860,158,160,139,0,152.9,0
861,161,114,171,0,149.89999999999998,0
862,129,167,196,0,160.5,0
863,147,150,153,0,149.70000000000002,0
864,118,164,180,0,150.4,0
865,186,128,162,0,161.4,0
866,161,186,157,0,167.3,1
867,197,189,113,1,169.4,0
868,151,117,168,0,145.9,0
869,177,179,165,0,174.0,1
870,153,129,155,1,146.4,0
871,161,130,141,0,145.7,0
872,185,131,188,1,169.7,1
873,148,148,161,1,151.89999999999998,0
874,127,193,192,0,166.3,0
875,138,166,198,0,164.4,0
876,183,200,175,0,185.7,1
877,156,141,134,0,144.9,0
878,144,145,133,0,141.0,0
879,174,127,195,0,166.20000000000002,1
880,174,133,122,1,146.1,0
881,145,177,140,0,153.1,0
882,200,200,100,1,170.0,0
883,123,164,161,0,146.7,0
884,119,155,125,0,131.6,0
885,149,133,157,0,146.6,0
886,137,138,195,0,154.7,0
887,192,117,137,0,153.0,0
888,156,150,124,0,144.6,0
889,192,196,114,0,169.8,0
890,100,200,200,0,160.0,0
891,158,174,146,1,159.2,0
892,169,128,175,0,158.5,0
893,168,155,178,0,167.1,1
894,160,134,182,0,158.79999999999998,0
895,165,162,174,0,166.79999999999998,1
896,159,137,150,0,149.7,0
897,132,171,144,1,147.29999999999998,0
898,162,167,156,0,161.7,0
899,175,161,175,0,170.8,1
900,194,109,200,0,170.3,0
901,166,160,161,0,162.7,0
902,163,161,175,1,166.0,0
903,191,165,177,0,179.0,1
904,149,147,167,0,153.8,0
905,149,132,133,0,139.1,0
906,152,154,150,0,152.0,0
907,152,165,153,0,156.20000000000002,0
908,109,165,117,0,128.2,0
909,142,189,137,0,154.6,0
910,200,100,200,0,170.0,0
911,154,126,146,0,143.2,0
912,139,144,125,0,136.3,0
913,141,146,164,0,149.4,0
914,147,138,178,0,153.6,0
915,138,134,119,0,131.1,0
916,144,152,151,1,148.5,0
917,144,153,137,0,144.6,0
918,172,134,138,0,150.4,0
919,175,132,135,0,150.1,0
920,173,162,159,0,165.5,1
921,163,164,153,0,160.3,0
922,140,138,182,0,152.0,0
923,174,151,134,0,155.1,0
924,148,164,185,0,163.9,0
925,155,157,155,0,155.6,0
926,181,186,157,0,175.29999999999998,1
927,156,128,138,0,142.20000000000002,0
928,159,123,163,1,149.4,0
929,126,169,182,0,155.7,0
930,164,162,137,0,155.3,0
931,135,144,177,0,150.29999999999998,0
932,175,176,141,1,165.1,0
933,151,142,145,0,146.5,0
934,110,165,160,0,141.5,0
935,147,151,154,0,150.29999999999998,0
936,150,139,152,0,147.29999999999998,0
937,164,146,154,0,155.6,0
938,168,178,195,0,179.1,1
939,148,147,158,0,150.70000000000002,0
940,175,185,133,0,165.4,1
941,100,158,130,0,126.4,0
942,140,149,149,1,145.39999999999998,0
943,132,134,192,0,150.6,0
944,129,168,200,0,162.0,0
945,174,159,174,1,169.5,1
946,171,153,130,0,153.3,0
947,139,156,136,0,143.2,0
948,178,152,131,0,156.10000000000002,0
949,157,131,136,0,142.89999999999998,0
950,146,168,107,1,140.9,0
951,141,192,166,0,163.8,0
952,139,188,142,0,154.6,0
953,164,157,192,0,170.3,1
954,168,149,163,0,160.8,0
955,159,156,169,0,161.1,0
956,113,142,118,0,123.20000000000002,0
957,160,160,144,0,155.2,0
958,166,162,130,0,154.0,0
959,141,130,122,0,132.0,0
960,155,148,166,0,156.2,0
961,117,172,156,0,145.2,0
962,130,173,124,0,141.1,0
963,148,129,181,0,152.2,0
964,119,199,177,0,160.4,0
965,104,106,111,0,106.7,0
966,131,154,166,0,148.39999999999998,0
967,148,151,158,1,151.9,0
968,145,112,142,0,134.2,0
969,165,163,140,0,156.9,0
970,183,122,169,0,160.5,0
971,189,171,161,0,175.2,1
972,123,128,124,0,124.79999999999998,0
973,154,176,170,0,165.4,1
974,132,159,129,0,139.2,0
975,153,167,144,0,154.5,0
976,163,140,171,0,158.5,0
977,156,118,151,0,143.10000000000002,0
978,154,135,172,0,153.7,0
979,184,161,193,1,179.8,1
980,169,164,140,1,158.8,0
981,149,137,167,0,150.8,0
982,155,181,172,1,167.9,1
983,172,154,180,0,169.0,1
984,120,200,175,0,160.5,0
985,146,160,137,0,147.5,0
986,119,139,124,0,126.5,0
987,131,171,169,0,154.4,0
988,157,159,175,0,163.0,0
989,119,158,174,1,147.2,0
990,151,149,168,0,155.5,0
991,145,177,134,0,151.29999999999998,0
992,174,136,174,1,162.6,0
993,128,161,116,1,134.3,0
994,116,155,170,0,143.9,0
995,146,134,133,0,138.5,0
996,167,153,132,0,152.29999999999998,0
997,176,136,126,1,149.0,0
998,136,195,117,0,148.0,0
999,164,175,173,0,170.0,1
1000,132,122,127,0,127.5,0
1001,140,145,161,0,147.8,0
1002,166,167,185,0,172.0,1
1003,169,178,132,0,160.6,0
1004,135,172,167,1,155.7,0
1005,164,193,132,0,163.1,0
1006,199,194,101,0,168.10000000000002,0
1007,150,180,135,0,154.5,0
1008,132,131,140,0,134.1,0
1009,138,172,167,0,156.9,0
1010,129,150,157,0,143.7,0
1011,166,152,127,0,150.1,0
1012,166,182,129,0,159.7,0
1013,141,174,182,0,163.2,0
1014,162,151,123,0,147.0,0
1015,160,200,184,0,179.2,1
1016,152,180,139,0,156.5,0
1017,200,100,200,0,170.0,0
1018,138,106,159,0,134.7,0
1019,155,160,145,0,153.5,0
1020,147,147,166,0,152.7,0
1021,147,142,150,0,146.4,0
1022,158,145,137,0,147.8,0
1023,149,158,139,0,148.7,0
1024,137,181,148,0,153.5,0
1025,157,135,186,0,159.10000000000002,0
1026,178,153,155,0,163.6,0
1027,173,150,142,0,156.8,0
1028,159,138,130,0,144.0,0
1029,140,160,154,0,150.2,0
1030,158,190,144,0,163.4,0
1031,176,167,110,1,153.5,0
1032,178,156,165,0,167.5,1
1033,162,146,170,0,159.6,0
1034,147,155,165,0,154.8,0
1035,150,120,191,0,153.3,0
1036,170,153,163,0,162.8,0
1037,168,151,148,0,156.9,0
1038,119,164,166,0,146.6,0
1039,168,173,171,0,170.39999999999998,1
1040,169,169,153,0,164.20000000000002,0
1041,137,152,160,0,148.4,0
1042,139,144,152,0,144.4,0
1043,139,142,182,1,152.8,0
1044,141,139,180,0,152.1,0
1045,126,142,150,0,138.0,0
1046,200,200,200,0,200.0,1
1047,139,130,153,0,140.5,0
1048,153,163,122,0,146.7,0
1049,145,152,170,0,154.6,0
1050,160,138,172,0,157.0,0
1051,134,142,134,0,136.4,0
1052,159,171,172,0,166.5,1
1053,162,173,150,0,161.7,0
1054,171,200,192,0,186.0,1
1055,194,166,200,0,187.4,1
1056,113,141,150,0,132.5,0
1057,161,140,124,1,143.6,0
1058,140,162,180,0,158.6,0
1059,116,171,190,0,154.7,0
1060,171,183,170,0,174.3,1
1061,181,137,155,0,160.0,0
1062,147,157,177,0,159.0,0
1063,159,131,132,0,142.5,0
1064,114,109,112,0,111.9,0
1065,163,134,140,1,147.4,0
1066,172,184,151,0,169.3,1
1067,161,139,181,0,160.39999999999998,0
1068,161,167,180,0,168.5,1
1069,180,158,152,0,165.0,1
1070,151,155,142,0,149.5,0
1071,173,118,157,0,151.7,0
1072,138,153,137,0,142.2,0
1073,187,135,179,0,169.0,1
1074,169,143,141,0,152.8,0
1075,146,164,134,0,147.79999999999998,0
1076,112,200,172,0,156.4,0
1077,154,192,162,0,167.79999999999998,1
1078,131,165,142,0,144.5,0
1079,160,162,144,0,155.79999999999998,0
1080,184,147,150,0,162.70000000000002,0
1081,158,134,136,0,144.2,0
1082,151,163,158,0,156.70000000000002,0
1083,161,146,150,0,153.2,0
1084,160,190,122,0,157.6,0
1085,107,197,146,0,145.7,0
1086,159,197,183,0,177.6,1
1087,167,142,136,0,150.2,0
1088,149,144,143,0,145.7,0
1089,174,130,146,0,152.4,0
1090,152,167,152,0,156.5,0
1091,170,137,127,0,147.2,0
1092,200,142,139,1,164.29999999999998,0
1093,153,137,151,0,147.60000000000002,0
1094,116,143,167,0,139.4,0
1095,148,188,165,0,165.1,1
1096,120,105,159,0,127.19999999999999,0
1097,167,165,159,0,164.0,0
1098,181,138,135,0,154.3,0
1099,168,200,116,0,162.0,0
1100,161,171,126,0,153.5,0
1101,142,134,162,0,145.6,0
1102,186,142,164,0,166.2,1
1103,170,143,135,0,151.4,0
1104,160,178,188,0,173.8,1
1105,159,188,187,0,176.1,1
1106,157,158,137,0,151.3,0
1107,164,152,156,1,158.0,0
1108,142,175,176,0,162.10000000000002,0
1109,185,155,184,0,175.7,1
1110,158,164,159,0,160.1,0
1111,167,159,145,0,158.0,0
1112,146,139,166,0,149.89999999999998,0
1113,162,182,165,0,168.9,1
1114,109,143,189,0,143.2,0
1115,132,193,170,0,161.7,0
1116,154,178,164,0,164.2,0
1117,128,158,154,0,144.79999999999998,0
1118,200,130,165,0,168.5,1
1119,121,188,111,0,138.10000000000002,0
1120,161,161,160,0,160.7,0
1121,188,172,167,0,176.9,1
1122,164,184,122,0,157.4,0
1123,148,132,133,1,138.70000000000002,0
1124,143,162,117,0,140.9,0
1125,168,147,165,1,160.8,0
1126,138,161,171,1,154.8,0
1127,152,164,126,0,147.8,0
1128,168,121,148,0,147.9,0
1129,112,102,110,0,108.4,0
1130,156,156,166,0,159.0,0
1131,148,129,135,0,138.4,0
1132,135,140,137,0,137.1,0
1133,178,157,163,0,167.20000000000002,1
1134,182,168,200,0,183.2,1
1135,148,152,138,0,146.20000000000002,0
1136,149,141,141,0,144.2,0
1137,151,134,148,0,145.0,0
1138,165,147,166,1,159.89999999999998,0
1139,136,139,158,0,143.5,0
1140,153,166,142,0,153.6,0
1141,160,160,145,0,155.5,0
1142,167,141,143,0,152.0,0
1143,100,159,133,1,127.6,0
1144,163,200,174,0,177.4,1
1145,161,170,147,0,159.5,0
1146,175,160,165,0,167.5,1
1147,144,169,142,0,150.9,0
1148,144,180,157,0,158.7,0
1149,179,124,176,1,161.60000000000002,0
1150,123,146,184,0,148.2,0
1151,187,142,174,0,169.6,1
1152,200,142,136,0,163.39999999999998,0
1153,164,197,125,0,162.2,0
1154,171,165,154,0,164.1,0
1155,125,177,164,1,152.29999999999998,0
1156,141,160,189,0,161.1,0
1157,176,200,153,0,176.3,1
1158,162,114,170,0,150.0,0
1159,151,145,160,0,151.9,0
1160,159,146,130,0,146.4,0
1161,165,148,167,0,160.5,0
1162,149,173,152,0,157.1,0
1163,154,156,172,1,160.0,0
1164,154,168,127,1,150.1,0
1165,133,175,171,0,157.0,0
1166,161,159,152,0,157.7,0
1167,191,169,144,0,170.29999999999998,1
1168,189,146,186,0,175.2,1
1169,125,142,171,0,143.89999999999998,0
1170,166,137,171,0,158.8,0
1171,168,156,152,0,159.6,0
1172,146,135,131,0,138.2,0
1173,135,133,129,1,132.6,0
1174,128,168,148,0,146.0,0
1175,146,136,127,0,137.3,0
1176,162,166,145,0,158.1,0
1177,151,148,154,0,151.0,0
1178,142,143,148,0,144.1,0
1179,130,173,158,0,151.3,0
1180,200,200,100,0,170.0,0
1181,176,159,170,0,169.1,1
1182,136,183,152,0,154.9,0
1183,163,121,166,0,151.3,0
1184,117,176,147,0,143.7,0
1185,141,138,152,0,143.4,0
1186,169,150,132,0,152.20000000000002,0
1187,132,162,159,0,149.1,0
1188,142,141,140,0,141.1,0
1189,183,154,160,0,167.4,1
1190,140,146,172,1,151.4,0
1191,193,109,192,0,167.5,0
1192,166,197,194,0,183.7,1
1193,194,117,163,0,161.60000000000002,0
1194,200,200,100,0,170.0,0
1195,170,162,159,0,164.29999999999998,0
1196,181,132,158,0,159.4,0
1197,161,151,167,0,159.8,0
1198,149,161,143,0,150.8,0
1199,137,162,161,1,151.7,0
1200,126,171,136,0,142.5,0
1201,177,176,157,0,170.7,1
1202,158,148,168,0,158.0,0
1203,181,156,172,0,170.8,1
1204,174,126,147,0,151.5,0
1205,142,153,179,0,156.4,0
1206,131,125,150,0,134.9,0
1207,163,155,131,0,151.0,0
1208,142,171,157,0,155.2,0
1209,162,163,169,0,164.39999999999998,0
1210,140,156,141,0,145.1,0
1211,137,171,127,0,144.2,0
1212,152,176,155,1,160.1,0
1213,173,138,152,0,156.2,0
1214,161,178,139,0,159.5,0
1215,178,139,181,1,167.2,1
1216,130,146,171,0,147.1,0
1217,133,169,175,0,156.4,0
1218,153,158,129,0,147.29999999999998,0
1219,198,154,149,0,170.1,1
1220,168,158,145,0,158.1,0
1221,133,181,147,0,151.6,0
1222,153,156,175,0,160.5,0
1223,159,169,143,0,157.2,0
1224,143,169,142,0,150.5,0
1225,167,196,175,0,178.1,1
1226,151,182,190,0,172.0,1
1227,149,169,181,1,164.6,0
1228,200,100,200,0,170.0,0
1229,120,158,114,0,129.6,0
1230,135,151,139,0,141.0,0
1231,138,154,152,0,147.0,0
1232,138,155,161,0,150.0,0
1233,100,200,200,0,160.0,0
1234,164,146,177,0,162.5,0
1235,176,153,166,0,166.10000000000002,1
1236,173,148,155,0,160.1,0
1237,134,151,126,0,136.7,0
1238,152,151,178,0,159.5,0
1239,164,173,154,0,163.7,0
1240,159,170,119,0,150.29999999999998,0
1241,181,175,179,0,178.6,1
1242,141,179,192,0,167.7,1
1243,158,140,150,0,150.2,0
1244,147,155,134,1,145.5,0
1245,160,161,177,0,165.4,1
1246,133,163,183,0,157.0,0
1247,136,165,169,1,154.6,0
1248,140,183,113,0,144.8,0
1249,143,144,142,0,143.0,0
1250,185,159,136,0,162.5,0
1251,178,130,166,0,160.0,0
1252,150,163,184,0,164.1,0
1253,158,123,155,0,146.6,0
1254,123,162,151,1,143.10000000000002,0
1255,151,179,125,1,151.6,0
1256,158,167,128,0,151.70000000000002,0
1257,177,133,155,0,157.2,0
1258,161,139,183,0,161.0,0
1259,163,167,145,0,158.8,0
1260,160,152,143,0,152.5,0
1261,160,111,133,0,137.2,0
1262,127,183,129,0,144.4,0
1263,146,158,174,0,158.0,0
1264,183,126,149,1,155.7,0
1265,171,159,171,0,167.39999999999998,1
1266,164,199,118,0,160.70000000000002,0
1267,156,152,147,0,152.1,0
1268,168,151,185,0,168.0,1
1269,136,142,131,0,136.3,0
1270,123,167,134,0,139.5,0
1271,100,200,200,1,160.0,0
1272,165,171,154,0,163.5,0
1273,157,140,160,0,152.8,0
1274,175,169,152,0,166.29999999999998,1
1275,162,131,156,0,150.89999999999998,0
1276,155,164,155,0,157.7,0
1277,181,139,136,0,154.89999999999998,0
1278,177,155,146,1,161.1,0
1279,153,123,128,0,136.5,0
1280,132,156,158,0,147.0,0
1281,136,154,137,0,141.7,0
1282,151,124,165,0,147.1,0
1283,147,189,165,0,165.0,1
1284,188,167,112,0,158.9,0
1285,121,133,171,0,139.60000000000002,0
1286,153,134,168,0,151.8,0
1287,133,150,157,0,145.3,0
1288,157,143,111,0,139.0,0
1289,162,153,117,0,145.79999999999998,0
1290,146,111,170,0,142.7,0
1291,165,188,144,0,165.6,1
1292,117,191,198,0,163.5,0
1293,151,179,100,0,144.1,0
1294,146,151,164,0,152.9,0
1295,168,200,140,0,169.2,1
1296,157,172,139,1,156.1,0
1297,186,176,174,0,179.4,1
1298,180,178,147,0,169.5,1
1299,166,156,162,0,161.8,0
1300,111,158,137,0,132.9,0
1301,125,152,193,0,153.5,0
1302,174,162,138,1,159.60000000000002,0
1303,145,156,170,0,155.8,0
1304,159,162,144,0,155.4,0
1305,142,139,157,0,145.6,0
1306,165,146,150,0,154.8,0
1307,174,166,149,1,164.1,0
1308,130,155,148,0,142.9,0
1309,100,200,200,0,160.0,0
1310,121,168,162,0,147.4,0
1311,159,172,159,0,162.9,0
1312,121,164,153,0,143.5,0
1313,147,150,181,0,158.10000000000002,0
1314,165,137,171,0,158.39999999999998,0
1315,196,178,140,0,173.8,1
1316,162,141,157,0,154.2,0
1317,180,155,176,0,171.3,1
1318,160,187,152,0,165.7,1
1319,161,139,155,0,152.6,0
1320,150,149,146,0,148.5,0
1321,147,157,145,0,149.4,0
1322,178,119,172,0,158.5,0
1323,162,133,159,0,152.39999999999998,0
1324,161,180,167,0,168.5,1
1325,200,100,200,0,170.0,0
1326,148,171,145,0,154.0,0
1327,196,160,133,0,166.3,1
1328,153,115,148,0,140.1,0
1329,181,134,166,0,162.39999999999998,0
1330,144,110,163,0,139.5,0
1331,171,167,122,0,155.1,0
1332,160,200,191,0,181.3,1
1333,146,123,142,0,137.9,0
1334,167,176,153,0,165.5,1
1335,124,176,159,1,150.1,0
1336,166,158,188,0,170.20000000000002,1
1337,170,127,138,0,147.5,0
1338,160,137,138,0,146.5,0
1339,181,114,135,0,147.1,0
1340,153,152,159,1,154.5,0
1341,152,159,166,0,158.3,0
1342,162,171,158,1,163.5,0
1343,172,150,191,0,171.1,1
1344,166,138,148,0,152.20000000000002,0
1345,150,141,159,0,150.0,0
1346,135,152,119,0,135.29999999999998,0
1347,168,161,107,0,147.6,0
1348,139,182,165,0,159.7,0
1349,138,195,165,0,163.2,0
1350,141,154,131,0,141.89999999999998,0
1351,156,133,153,0,148.20000000000002,0
1352,139,179,167,0,159.4,0
1353,132,200,148,0,157.20000000000002,0
1354,114,106,112,1,111.0,0
1355,151,145,153,0,149.8,0
1356,164,152,194,0,169.4,1
1357,156,155,171,0,160.2,0
1358,133,141,146,0,139.3,0
1359,159,127,172,0,153.3,0
1360,161,167,160,0,162.5,0
1361,145,152,156,0,150.39999999999998,0
1362,139,177,161,1,157.0,0
1363,139,165,161,0,153.39999999999998,0
1364,144,175,128,0,148.5,0
1365,199,156,160,0,174.4,1
1366,137,169,148,0,149.9,0
1367,160,140,154,1,152.2,0
1368,140,165,136,0,146.3,0
1369,144,175,162,0,158.7,0
1370,140,181,159,0,158.0,0
1371,171,149,154,0,159.29999999999998,0
1372,162,167,160,0,162.9,0
1373,152,181,162,0,163.7,0
1374,165,123,173,1,154.8,0
1375,169,147,126,0,149.5,0
1376,137,166,188,0,161.0,0
1377,165,149,156,0,157.5,0
1378,140,141,147,0,142.4,0
1379,171,163,172,0,168.9,1
1380,169,145,153,0,157.0,0
1381,163,156,188,0,168.4,1
1382,150,124,159,0,144.89999999999998,0
1383,144,145,174,0,153.29999999999998,0
1384,149,160,155,0,154.1,0
1385,180,104,185,1,158.7,0
1386,141,154,168,0,153.0,0
1387,200,200,100,0,170.0,0
1388,120,177,179,0,154.79999999999998,0
1389,160,150,168,0,159.4,0
1390,134,154,171,0,151.1,0
1391,128,156,175,0,150.5,0
1392,165,145,175,0,162.0,0
1393,159,139,177,0,158.4,0
1394,146,172,115,1,144.5,0
1395,148,131,141,0,140.8,0
1396,200,167,170,0,181.1,1
1397,151,151,169,0,156.4,0
1398,150,148,115,0,138.9,0
1399,168,161,149,0,160.2,0
1400,197,197,105,0,169.4,0
1401,174,134,129,1,148.5,0
1402,160,154,156,0,157.0,0
1403,170,146,142,0,154.4,0
1404,163,140,145,0,150.7,0
1405,167,113,146,0,144.5,0
1406,154,172,159,0,160.9,0
1407,159,172,171,1,166.5,0
1408,149,131,136,0,139.7,0
1409,167,153,151,0,158.0,0
1410,128,130,160,1,138.2,0
1411,169,148,149,0,156.7,0
1412,174,142,169,0,162.9,0
1413,169,182,155,1,168.70000000000002,1
1414,152,127,178,0,152.3,0
1415,165,119,133,0,141.6,0
1416,139,148,200,0,160.0,0
1417,171,149,142,0,155.7,0
1418,133,194,183,0,166.3,0
1419,166,139,177,0,161.2,0
1420,165,184,188,0,177.6,1
1421,163,165,170,0,165.7,1
1422,146,188,140,0,156.8,0
1423,170,160,100,0,146.0,0
1424,118,122,140,0,125.80000000000001,0
1425,200,100,200,0,170.0,0
1426,158,165,159,0,160.4,0
1427,111,109,100,0,107.1,0
1428,159,200,130,0,162.6,0
1429,191,118,131,0,151.10000000000002,0
1430,136,142,145,1,140.5,0
1431,200,200,200,1,200.0,1
1432,137,155,185,0,156.8,0
1433,152,145,160,0,152.3,0
1434,169,184,143,0,165.70000000000002,1
1435,167,156,162,0,162.2,0
1436,196,176,139,1,172.89999999999998,1
1437,147,146,185,0,158.1,0
1438,180,175,124,0,161.7,0
1439,149,159,166,0,157.1,0
1440,140,122,128,0,131.0,0
1441,122,130,146,0,131.60000000000002,0
1442,158,177,167,0,166.4,1
1443,144,155,163,0,153.0,0
1444,171,177,150,0,166.5,1
1445,144,169,156,0,155.1,0
1446,145,132,123,0,134.5,0
1447,162,131,124,0,141.29999999999998,0
1448,189,152,165,0,170.70000000000002,1
1449,133,158,190,0,157.6,0
1450,175,141,171,0,163.6,0
1451,172,165,160,1,166.3,0
1452,150,150,174,0,157.2,0
1453,168,139,157,0,156.0,0
1454,149,160,173,0,159.5,0
1455,200,142,162,1,171.2,1
1456,152,125,157,0,145.4,0
1457,156,186,123,0,155.1,0
1458,148,115,162,0,142.3,0
1459,121,121,162,0,133.3,0
1460,149,171,170,0,161.9,0
1461,159,160,152,0,157.2,0
1462,185,143,161,1,165.2,0
1463,164,193,144,0,166.7,1
1464,200,200,200,0,200.0,1
1465,156,152,144,0,151.2,0
1466,161,155,143,0,153.8,0
1467,147,167,155,0,155.4,0
1468,168,168,121,0,153.89999999999998,0
1469,187,182,137,0,170.5,1
1470,147,145,122,0,138.9,0
1471,179,154,188,1,174.20000000000002,1
1472,172,149,163,0,162.4,0
1473,165,128,144,0,147.6,0
1474,157,148,135,0,147.7,0
1475,161,161,196,0,171.5,1
1476,150,157,122,0,143.7,0
1477,191,183,155,0,177.8,1
1478,140,158,181,0,157.7,0
1479,177,135,142,0,153.9,0
1480,185,144,135,0,157.7,0
1481,148,138,128,0,139.0,0
1482,178,142,171,0,165.10000000000002,1
1483,157,153,140,0,150.7,0
1484,156,170,135,0,153.9,0
1485,153,172,120,0,148.8,0
1486,122,136,141,0,131.89999999999998,0
1487,165,163,170,0,165.9,1
1488,183,153,167,0,169.2,1
1489,140,147,153,0,146.0,0
1490,171,141,143,0,153.6,0
1491,153,140,140,0,145.2,0
1492,133,144,125,0,133.9,0
1493,174,175,162,0,170.70000000000002,1
1494,188,173,157,0,174.2,1
1495,139,171,153,0,152.8,0
1496,159,109,161,0,144.6,0
1497,126,179,170,0,155.1,0
1498,154,161,166,0,159.7,0
1499,200,100,200,0,170.0,0
1500,190,151,148,0,165.7,1
1501,186,158,161,0,170.10000000000002,1
1502,187,181,153,0,175.0,1
1503,144,175,142,0,152.7,0
1504,150,136,150,0,145.8,0
1505,121,139,190,0,147.1,0
1506,140,163,181,0,159.2,0
1507,125,158,156,0,144.2,0
1508,162,137,147,0,150.0,0
1509,141,153,165,0,151.8,0
1510,132,141,173,0,147.0,0
1511,147,166,162,0,157.2,0
1512,131,200,133,0,152.3,0
1513,161,136,156,0,152.0,0
1514,160,163,158,0,160.3,0
1515,148,163,133,0,148.0,0
1516,140,150,158,0,148.4,0
1517,128,147,167,0,145.4,0
1518,200,200,200,0,200.0,1
1519,159,125,181,0,155.39999999999998,0
1520,164,115,128,0,138.5,0
1521,148,137,160,0,148.3,0
1522,150,142,145,0,146.1,0
1523,183,169,172,0,175.5,1
1524,142,132,175,0,148.9,0
1525,148,144,128,0,140.8,0
1526,169,176,147,0,164.5,0
1527,161,170,135,0,155.9,0
1528,114,164,153,0,140.7,0
1529,121,177,153,0,147.4,0
1530,141,200,181,0,170.7,1
1531,173,152,164,0,164.0,0
1532,168,167,176,0,170.10000000000002,1
1533,165,152,174,0,163.79999999999998,0
1534,167,151,133,0,152.0,0
1535,135,137,156,0,141.89999999999998,0
1536,167,188,174,1,175.39999999999998,1
1537,136,158,182,0,156.4,0
1538,173,185,170,1,175.7,1
1539,144,162,120,0,142.2,0
1540,160,137,163,0,154.0,0
1541,117,155,153,0,139.20000000000002,0
1542,128,167,169,1,152.0,0
1543,176,159,140,0,160.1,0
1544,168,118,156,1,149.39999999999998,0
1545,130,155,148,1,142.9,0
1546,180,147,180,0,170.1,1
1547,133,146,167,0,147.1,0
1548,155,127,150,0,145.1,0
1549,145,192,142,0,158.2,0
1550,136,174,146,0,150.39999999999998,0
1551,178,138,188,0,169.0,1
1552,188,150,151,0,165.5,1
1553,158,180,195,0,175.7,1
1554,185,122,158,0,158.0,0
1555,149,186,131,0,154.7,0
1556,157,162,177,0,164.5,0
1557,157,164,113,0,145.9,0
1558,131,151,157,0,144.8,0
1559,164,163,200,0,174.5,1
1560,169,194,188,1,182.20000000000002,1
1561,151,157,183,0,162.4,0
1562,121,141,174,0,142.9,0
1563,162,144,179,0,161.7,0
1564,124,175,138,0,143.5,0
1565,138,160,171,0,154.5,0
1566,157,159,162,0,159.1,0
1567,139,144,182,0,153.4,0
1568,160,183,188,1,175.3,1
1569,150,157,145,0,150.6,0
1570,122,138,126,0,128.0,0
1571,158,120,155,0,145.7,0
1572,166,130,185,1,160.9,0
1573,200,200,100,1,170.0,0
1574,147,137,150,0,144.9,0
1575,153,114,115,0,129.9,0
1576,125,138,141,0,133.7,0
1577,194,152,162,0,171.8,1
1578,185,166,154,0,170.0,1
1579,154,104,138,1,134.2,0
1580,152,153,184,0,161.9,0
1581,100,173,146,0,135.7,0
1582,175,137,116,1,145.89999999999998,0
1583,166,143,193,0,167.20000000000002,1
1584,171,159,176,0,168.89999999999998,1
1585,146,135,161,0,147.2,0
1586,145,136,135,0,139.3,0
1587,130,152,133,0,137.5,0
1588,170,158,157,0,162.5,0
1589,106,197,194,1,159.7,0
1590,177,155,126,0,155.1,0
1591,158,155,135,1,150.2,0
1592,148,159,164,0,156.1,0
1593,133,137,129,0,133.0,0
1594,140,113,177,1,143.0,0
1595,164,136,147,0,150.5,0
1596,149,145,177,0,156.2,0
1597,187,138,143,0,159.1,0
1598,178,132,168,0,161.20000000000002,0
1599,142,176,159,0,157.29999999999998,0
1600,130,138,188,1,149.8,0
1601,144,147,141,0,144.0,0
1602,176,166,196,0,179.0,1
1603,144,163,183,0,161.4,0
1604,165,140,141,0,150.3,0
1605,143,137,143,1,141.20000000000002,0
1606,161,153,162,0,158.9,0
1607,165,141,170,0,159.3,0
1608,174,152,135,0,155.70000000000002,0
1609,183,137,130,0,153.3,0
1610,181,163,120,0,157.3,0
1611,144,126,185,1,150.9,0
1612,152,150,154,0,152.0,0
1613,131,160,119,0,136.1,0
1614,150,160,149,0,152.7,0
1615,155,200,171,0,173.3,1
1616,146,150,163,0,152.3,0
1617,144,157,192,0,162.3,0
1618,175,153,159,0,163.6,0
1619,173,193,149,0,171.79999999999998,1
1620,162,175,160,0,165.3,1
1621,129,193,185,0,165.0,0
1622,159,143,168,0,156.9,0
1623,147,158,152,1,151.8,0
1624,181,156,133,0,159.1,0
1625,118,131,152,0,132.1,0
1626,143,161,128,0,143.9,0
1627,143,135,163,0,146.6,0
1628,145,176,163,0,159.7,0
1629,174,150,135,0,155.10000000000002,0
1630,107,124,139,0,121.69999999999999,0
1631,150,143,171,0,154.2,0
1632,172,155,154,0,161.5,0
1633,174,189,165,0,175.8,1
1634,144,172,143,1,152.1,0
1635,141,156,138,0,144.6,0
1636,161,172,149,0,160.7,0
1637,158,158,131,0,149.89999999999998,0
1638,156,137,143,0,146.4,0
1639,100,163,173,0,140.8,0
1640,132,172,142,0,147.0,0
1641,137,200,186,0,170.60000000000002,0
1642,167,160,173,0,166.7,1
1643,126,145,172,1,145.5,0
